"i","j","rho","gini","o_bar","raw","gini","over","cw","oracle","seed"
2,5,0.258895162970459,0.226215990950765,0.102136115463216,0.258895162970459,0.200328937126737,0.0264425462580191,0.0204608194529998,0.258895162970242,900000012
3,4,0.14205196594683,0.0699042160529979,0.113827314354214,0.14205196594683,0.13212193462853,0.016169393782464,0.0150390849860486,0.142051965946954,900000012
3,5,0.183679128501711,0.169393680941037,0.099936939478168,0.183679128501711,0.152565044812764,0.0183563299484781,0.0152468836499372,0.183679128501524,900000012
4,5,0.218224428173608,0.178435047951177,0.111250061407788,0.218224428173608,0.179285541868332,0.0242774810349933,0.0199455275423805,0.218224428172977,900000012
6,7,0.236715584702996,0.205747195080816,0.0906195279700148,0.236715584702996,0.18801201711844,0.0214510545489316,0.0170375602439633,0.236715584703041,900000012
6,8,0.230721663545866,0.258403619920184,0.0935012832423904,0.230721663545866,0.171102350491607,0.0215727716133575,0.0159982893367545,0.2307216635458,900000012
6,9,0.170413596437512,0.20356834539633,0.104441808264451,0.170413596437512,0.13572278257769,0.0177983041647823,0.014175132835097,0.170413596437569,900000012
6,10,0.231516725979776,0.203178767138513,0.0827128411245292,0.231516725979776,0.18447744302326,0.0191494061736363,0.0152586534358423,0.231516725979722,900000012
7,8,0.310260594308832,0.132305305087502,0.11818786132207,0.310260594308832,0.269211471722172,0.0366690360938753,0.0318175280862105,0.310260594308804,900000012
7,9,0.275657919289544,0.0936659255748209,0.131298925655258,0.275657919289544,0.24983816513726,0.0361935886510808,0.032803482670203,0.27565791928962,900000012
7,10,0.294237800412453,0.0699425614483919,0.121309419915973,0.294237800412453,0.273658054976665,0.0356938168853865,0.0331972999045527,0.294237800412482,900000012
8,9,0.372526543976302,0.12608560917103,0.111462713549909,0.372526543976302,0.325556307746671,0.0415228194609679,0.0362873894747331,0.37252654397629,900000012
8,10,0.217528908307634,0.13287634710509,0.12540684450157,0.217528908307634,0.188624461581957,0.0272796139787316,0.0236547985228008,0.217528908309679,900000012
9,10,0.350807679957953,0.0553097816914847,0.12272564784486,0.350807679957953,0.331404583763782,0.0430530997917921,0.0406718422411664,0.350807679957952,900000012
11,12,0.126096960760232,0.172870283897505,0.0826685437536596,0.126096960760232,0.104298543354998,0.0104242521178107,0.00862220869478564,0.477382310698514,900000012
11,13,0.183584031727212,0.15075985855793,0.0923742923241143,0.183584031727212,0.155906929070523,0.016958445012809,0.0144017922413155,0.475423713842208,900000012
11,14,0.124415013954482,0.140296100718995,0.0957332252025944,0.124415013954482,0.106960072625769,0.0119106505494883,0.0102396327203686,0.399450105654297,900000012
11,15,0.175433944330906,0.11398527615371,0.0854722049795907,0.175433944330906,0.155437057739613,0.0149947260502293,0.0132855480605447,0.521614230079369,900000012
12,13,0.156724302917158,0.228051552040403,0.115316502289672,0.156724302917158,0.12098308239445,0.0180728984361938,0.0139513458979512,0.447501776196608,900000012
12,14,0.244178643242375,0.193370218913164,0.0832101419376259,0.244178643242375,0.196961765544677,0.0203181395623349,0.016389216467258,0.673986481130844,900000012
12,15,0.0655119934431815,0.197422637548394,0.117763705033196,0.0655119934431815,0.0525784429065755,0.0077149350719795,0.0061918322415547,0.46194198950022,900000012
13,14,0.100654847879943,0.182618733635304,0.123298334591813,0.100654847879943,0.0822733870258541,0.0124105751121894,0.0101441716015155,0.454237154586551,900000012
13,15,0.242388372307425,0.161729290123148,0.0979281286217753,0.242388372307425,0.20318707292004,0.0237366396997443,0.0198977298111957,0.517443066555303,900000012
14,15,0.234743638424192,0.188969128996692,0.130276874275153,0.234743638424192,0.190384337533658,0.0305816674698804,0.0248026764048306,0.533815192044528,900000012
1,6,0.0473316331198402,0.206103280785574,-0.0274614814038226,0.0473316331198402,0.037576428248902,0,0,0.775885693144075,900000012
2,7,0.0977365267328801,0.143541878602916,-0.036774168890984,0.0977365267328801,0.0837072420775184,0,0,0.910053267355901,900000012
3,8,0.365026232970185,0.127183198926975,-0.013128584463794,0.365026232970185,0.318601028968774,0,0,0.921121818756775,900000012
4,9,0.245407766002266,0.0631859611267949,-0.038197358117049,0.245407766002266,0.229901440439433,0,0,0.928025406218719,900000012
5,10,0.223272765977664,0.167999900212405,-0.0292368395149475,0.223272765977664,0.185762963573269,0,0,0.925788640495305,900000012
6,11,0.00506616062573438,0.203453927481565,-0.00800738793206219,0.00506616062573438,0.00403543034917626,0,0,0.94757209541881,900000012
1,2,0.266911546229134,0.181487630276193,0.10134774357128,0.266911546229134,0.218470402210654,0.0270508829434442,0.0221414823011598,0.266911546229045,900000013
1,3,0.220631783930208,0.0936022926987263,0.118729190505554,0.220631783930208,0.199980143112131,0.0261954331058299,0.0237434805088881,0.220631783930435,900000013
1,4,0.157173480664706,0.0893849078148676,0.119361996545305,0.157173480664706,0.143124543584549,0.0187605404561142,0.0170836312768874,0.15717348066404,900000013
1,5,0.260024461226701,0.201829314282856,0.095606613697397,0.260024461226701,0.207543902520547,0.024860058216375,0.0198425697135322,0.260024461226771,900000013
2,3,0.238168084189656,0.173389330515462,0.103520861022686,0.238168084189656,0.196872279521861,0.0246553651434367,0.020380387887602,0.23816808417977,900000013
2,4,0.214530253468399,0.193592731120025,0.101157386878885,0.214530253468399,0.17299875579158,0.0217013198473282,0.0175001020691747,0.214530253460217,900000013
2,5,0.231383601216792,0.282084942084942,0.0745080084754272,0.231383601216792,0.166113771468148,0.0172399313205356,0.0123768062924339,0.2313836012168,900000013
3,4,0.377067990368122,0.0623120775750541,0.0890909441435973,0.377067990368122,0.353572100501234,0.0335933432682248,0.0315000722564898,0.377067990368149,900000013
3,5,0.191579954411612,0.194747474747475,0.110568187132625,0.191579954411612,0.154270242077714,0.0211826482502429,0.017057380995044,0.191579954411865,900000013
4,5,0.154830089042348,0.211770823043913,0.0892141264715175,0.154830089042348,0.122041593653888,0.0138130311454203,0.0108878341710235,0.154830089042555,900000013
6,7,0.2158754943157,0.205689781691433,0.080112597028002,0.2158754943157,0.171472111017373,0.0172943464843344,0.0137370761314756,0.215875494314783,900000013
6,8,0.263629184479359,0.299933628529258,0.111708615561615,0.263629184479359,0.184557926592256,0.0294496512198267,0.020616710470543,0.263629184479581,900000013
6,9,0.219483047766527,0.214952306520781,0.107082196739311,0.219483047766527,0.172304660406902,0.0235027269018789,0.018450761544792,0.219483047766002,900000013
6,10,0.240718162910191,0.246487362912038,0.101624719844716,0.240718162910191,0.181384177729428,0.0244629158672828,0.0184331162460172,0.24071816291059,900000013
7,8,0.166619722229053,0.18047946881244,0.0983211062054282,0.166619722229053,0.136548283267477,0.0163822354052017,0.0134255782613105,0.166619722229087,900000013
7,9,0.297919603614294,0.0936363085499605,0.115726914720436,0.297919603614294,0.270023511687184,0.0344773165610176,0.0312489879095355,0.297919603614355,900000013
7,10,0.156264687089763,0.100808397043392,0.110757696675927,0.156264687089763,0.140511894469757,0.0173075168138466,0.0155627737870411,0.156264687089678,900000013
8,9,0.245647633203577,0.187021184017292,0.126016182170501,0.245647633203577,0.199706321990799,0.0309555768955344,0.0251662282525932,0.245647633203533,900000013
8,10,0.368646544236918,0.22566602674211,0.116640648933531,0.368646544236918,0.285455543326763,0.0429991721468977,0.0332957198153073,0.368646544236956,900000013
9,10,0.268915464353543,0.10585032032615,0.104722863454536,0.268915464353543,0.240450676311065,0.0281615974543092,0.0251806833428744,0.268915464353581,900000013
11,12,0.144945484533601,0.144242258402089,0.109764988852809,0.144945484533601,0.124038220499289,0.0159099394940957,0.0136150538904267,0.41934154518989,900000013
11,13,0.204342352677882,0.147230510725191,0.10058620178074,0.204342352677882,0.174256923730331,0.0205540211188085,0.01752784209203,0.544942678744882,900000013
11,14,0.178454479511048,0.119537654546883,0.119332861992974,0.178454479511048,0.157122449586913,0.02129548377552,0.0187498715925531,0.575482335214508,900000013
11,15,0.204588198581497,0.167120794792149,0.124632155858362,0.204588198581497,0.170397256229463,0.0254982682523906,0.0212369773962276,0.54008688639524,900000013
12,13,0.23212405154763,0.200976641487401,0.141888196015186,0.23212405154763,0.185472539259139,0.0329356629258292,0.026316364005835,0.637503316878169,900000013
12,14,0.213036206270148,0.158998184195374,0.129453569681034,0.213036206270148,0.179163836305323,0.0275782973729756,0.0231933981674725,0.589060941309331,900000013
12,15,0.223704486655582,0.195731098668972,0.126376700518348,0.223704486655582,0.179918561705307,0.0282710349146833,0.0227375141903235,0.468209119433696,900000013
13,14,0.288285703199497,0.154775289511913,0.128103728831375,0.288285703199497,0.243666200024649,0.0369304735486307,0.0312145488133293,0.682188317399869,900000013
13,15,0.21989664445991,0.196657118500534,0.142383527397921,0.21989664445991,0.176652403992488,0.0313096599011685,0.0251523924037729,0.687571829215751,900000013
14,15,0.183135950221848,0.217457392304475,0.158294740753717,0.183135950221848,0.143311684049403,0.0289894577630531,0.0226854858735789,0.589807610864486,900000013
1,6,0.264218431841513,0.213268503825206,0.00494214849414279,0.264218431841513,0.207868962199631,0.0013058067250503,0.00102731927851393,0.885836186882815,900000013
2,7,0.215494699129251,0.174063737846597,-0.00467436630416497,0.215494699129251,0.177984886312686,0,0,0.944741069604088,900000013
3,8,0.178095112548561,0.180150313113507,-0.00403870807414673,0.178095112548561,0.146011222258953,0,0,0.849437419699365,900000013
4,9,0.182999405538363,0.0867351305091999,-0.00295435683735073,0.182999405538363,0.167126928215887,0,0,0.90067871327447,900000013
5,10,0.0988496727664991,0.227731481481481,-0.0166097115458185,0.0988496727664991,0.0763384903434246,0,0,0.800769938611731,900000013
6,11,0.242283703110302,0.21649455251988,0.0294486846878703,0.242283703110302,0.189830601222578,0.00713493637790488,0.00559026151951255,0.951198703077433,900000013
1,2,0.18014313377979,0.137302928498219,0.0981858416262094,0.18014313377979,0.155408953962978,0.0176875052033515,0.0152589589411039,0.180143133779687,900000014
1,3,0.319866995550944,0.113441535411325,0.114653935728533,0.319866995550944,0.283580792448238,0.0366740099495768,0.0325136539512066,0.31986699555084,900000014
1,4,0.263902262148712,0.0791397008728731,0.107836394637503,0.263902262148712,0.243017116062588,0.0284582684867982,0.0262060896313931,0.26390226214867,900000014
1,5,0.231832195012588,0.164907340053344,0.104214121766089,0.231832195012588,0.193601364394334,0.0241601886003415,0.0201759961630721,0.231832195012604,900000014
2,3,0.16367829764379,0.140654458797242,0.0944856329383904,0.16367829764379,0.140656215271849,0.0154652475511517,0.0132899915266791,0.163678297643432,900000014
2,4,0.202596142054537,0.14443275863696,0.104773021306566,0.202596142054537,0.173334622368395,0.0212266099081081,0.0181607920825695,0.202596142054611,900000014
2,5,0.175717163924778,0.21204224083581,0.0928442249961192,0.175717163924778,0.138457702732855,0.0163143239031121,0.012854998104975,0.175717163924599,900000014
3,4,0.25638470755899,0.0860957049357896,0.100420024621017,0.25638470755899,0.234311085426943,0.0257461586455261,0.0235295249675509,0.256384707558786,900000014
3,5,0.227871945176908,0.167401063580997,0.10815488235491,0.227871945176908,0.189725939194023,0.0246454634225929,0.0205197866332043,0.227871945176914,900000014
4,5,0.241574676233221,0.175570963459247,0.100506449566334,0.241574676233221,0.199161177579599,0.0242798130133376,0.0200169828499755,0.241574676233201,900000014
6,7,0.196459014951899,0.156131661438693,0.0574925066539048,0.196459014951899,0.16578554254285,0.0112949212243416,0.00953142640776602,0.196459014952213,900000014
6,8,0.277075932718775,0.260075746960001,0.0623423272922209,0.277075932718775,0.2050152025523,0.0172735584823512,0.0127811248573965,0.277075932718721,900000014
6,9,0.0518957342849482,0.168200866225382,0.0934862191658983,0.0518957342849482,0.0431668268248177,0.00485153598913789,0.00403550343324128,0.0518957342853386,900000014
6,10,0.213072907768144,0.187305730867775,0.0926240009772316,0.213072907768144,0.17316313105051,0.0197356652173382,0.0160390620196429,0.213072907768438,900000014
7,8,0.20071386101069,0.177675193642951,0.0835468791221227,0.20071386101069,0.165051986888792,0.0167690166839947,0.013789578397464,0.200713861011267,900000014
7,9,0.0887303995230952,0.0727571535424247,0.0940164036613773,0.0887303995230952,0.0822746282211127,0.0083421130585986,0.00773516465792587,0.0887303995221626,900000014
7,10,0.169937501526326,0.0834915563539465,0.103538896793241,0.169937501526326,0.155749155040992,0.0175951414318355,0.0161260956894237,0.169937501526413,900000014
8,9,0.308697711715256,0.180000447996119,0.0888240888795175,0.308697711715256,0.253131985311133,0.0274197929822995,0.0224842179615248,0.308697711715221,900000014
8,10,0.312948722441361,0.212907917916488,0.114980235292697,0.312948722441361,0.246319461531746,0.0359829177408565,0.0283218696440905,0.31294872244143,900000014
9,10,0.310084596230967,0.0849397463280857,0.0908828088184545,0.310084596230967,0.283746089286862,0.0281813590768066,0.025787641585642,0.310084596230842,900000014
11,12,0.171558427421345,0.145897250369773,0.0884961981078915,0.171558427421345,0.146528524582808,0.0151822685801577,0.0129672173399373,0.655059153061489,900000014
11,13,0.197344732230165,0.151740414659121,0.0970072694140541,0.197344732230165,0.167399560730767,0.019143873606896,0.0162389742876038,0.599362366473132,900000014
11,14,-0.0126591722851299,0.142121449856697,0.0930593187752625,0.0126591722851299,0.0108600323659815,0.00117805394911287,0.00101062721385554,0.534482344606129,900000014
11,15,0.167850943893416,0.110273496096517,0.0971567703521343,0.167850943893416,0.149341433487189,0.0163078556092416,0.0145095313573734,0.53845430944749,900000014
12,13,0.165455709499112,0.183691110851488,0.143177190579274,0.165455709499112,0.135062966424499,0.0236894836513834,0.0193379360839626,0.610464566418404,900000014
12,14,0.126437264033719,0.159858444724086,0.109685343644975,0.126437264033719,0.10622519965012,0.0138683147550689,0.0116513475273795,0.460751587002327,900000014
12,15,0.343458041257007,0.134213262263504,0.108397674856708,0.343458041257007,0.297361417089271,0.0372300530830987,0.0322332862045726,0.718468500797455,900000014
13,14,0.182338743935374,0.159467345670189,0.0914629983490933,0.182338743935374,0.153261668427164,0.0166772482355369,0.014017771726333,0.541089816308015,900000014
13,15,0.198589629989615,0.148966682342918,0.133621752173529,0.198589629989615,0.169006391662354,0.0265358943227052,0.0225829301824495,0.726256979175333,900000014
14,15,0.193457463825178,0.167779122543868,0.115844958738322,0.193457463825178,0.160999340295028,0.0224110719144482,0.0186509619333746,0.598733463169108,900000014
1,6,0.186722566367774,0.166993496704963,0.00378063167171038,0.186722566367774,0.155541112096295,0.000705929248233049,0.000588043654644307,0.909368075441064,900000014
2,7,0.119144794166325,0.128064419923394,-0.0198669849644537,0.119144794166325,0.103886585214522,0,0,0.910168672086905,900000014
3,8,0.121805093618924,0.194342837280206,-0.0197796904965849,0.121805093618924,0.0981331461298409,0,0,0.904237559130257,900000014
4,9,0.218103335424969,0.0708619618044501,-0.0269687618340688,0.218103335424969,0.202648105200661,0,0,0.975158125357433,900000014
5,10,0.0791505393841995,0.181789228516065,0.000220326228611217,0.0791505393841995,0.0647618238929154,1.74389398350643e-05,1.42687284163099e-05,0.848509477875511,900000014
6,11,0.158640036552195,0.177165275672392,0.00783434676005033,0.158640036552195,0.130534530743747,0.00124284105637695,0.00102265277800696,0.750447620084041,900000014
1,2,0.32336493765295,0.168021807273731,0.104435130310926,0.32336493765295,0.269032576419544,0.0337706594017703,0.0280964521762592,0.323364937653023,900000015
1,3,0.27375348273265,0.0791787299545583,0.113712138349276,0.27375348273265,0.252078029649241,0.0311290939020911,0.0286643317822873,0.273753482732723,900000015
1,4,0.18583778275318,0.0847526736693791,0.109187425391234,0.18583778275318,0.170087533796059,0.0202911490392352,0.0185714199063362,0.185837782753203,900000015
1,5,0.261369897250952,0.160361927500805,0.118142281634448,0.261369897250952,0.219456116737102,0.0308788360117886,0.0259270463499569,0.261369897250887,900000015
2,3,0.237432837395572,0.170665055982004,0.109285906458456,0.237432837395572,0.19691134890949,0.0259480628577782,0.0215196352575309,0.237432837396021,900000015
2,4,0.0722232421165985,0.191349783290241,0.113449731669639,0.0722232421165985,0.0584033403890688,0.00819370743843949,0.00662584329575046,0.0722232421165293,900000015
2,5,0.149963928004278,0.240726698237029,0.104665074231363,0.149963928004278,0.113863606761153,0.0156959856565945,0.0119175428539067,0.149963928004153,900000015
3,4,0.22186353519328,0.0828976693046528,0.0815641504787784,0.22186353519328,0.203471565222067,0.0180961107702585,0.0165959853639252,0.221863535192732,900000015
3,5,0.231712535264099,0.160870202777849,0.115816064304363,0.231712535264099,0.194436892729994,0.0268360338842738,0.0225189156715575,0.231712535264093,900000015
4,5,0.199047998225882,0.186352139814835,0.0974458867490376,0.199047998225882,0.161954977830629,0.0193964086927419,0.0157818464281264,0.199047998225812,900000015
6,7,0.100120980776311,0.178284643167756,0.108348125159359,0.100120980776311,0.0822709474450004,0.0108479205562295,0.00891390291074999,0.100120980776996,900000015
6,8,0.300627988677562,0.255204938497034,0.0926782469575823,0.300627988677562,0.223906241316618,0.0278616749770203,0.0207512379280855,0.300627988677669,900000015
6,9,0.12702017632016,0.183120800827874,0.108062469482981,0.12702017632016,0.103760139911114,0.0137261139273201,0.0112125769526947,0.127020176320273,900000015
6,10,0.167651918314994,0.194817721105117,0.0833414924676568,0.167651918314994,0.134990353649966,0.0139723610874373,0.0112502975419249,0.167651918314894,900000015
7,8,0.398554282921425,0.146257360761091,0.142707235812061,0.398554282921425,0.340262785381308,0.0568765800367748,0.0485579615514792,0.3985542829217,900000015
7,9,0.229092300667513,0.0760602642057235,0.136799949555569,0.229092300667513,0.211667479751245,0.031339815174885,0.0289561005525247,0.229092300667546,900000015
7,10,0.357057204876432,0.0642501530162702,0.123734626503104,0.357057204876432,0.33411622482756,0.0441803398856275,0.0413417462876651,0.357057204876454,900000015
8,9,0.304881762925861,0.153026206359598,0.134559799381525,0.304881762925861,0.25822686335709,0.0410248288543894,0.0347469549282504,0.304881762925804,900000015
8,10,0.312924532557626,0.175940930249409,0.162737382550026,0.312924532557626,0.257868299201576,0.0509245193641185,0.0419648120546915,0.312924532557585,900000015
9,10,0.383184482978493,0.0663471183302495,0.123128221612409,0.383184482978493,0.357761296744003,0.0471808239386124,0.0440505122298386,0.383184482978714,900000015
11,12,0.147143475160534,0.145661577608143,0.0755105883543469,0.147143475160534,0.125710324433906,0.0111108903818751,0.00949246056022006,0.46314900211471,900000015
11,13,0.0790177114500742,0.125892386647421,0.107730511038684,0.0790177114500742,0.0690699831682071,0.00851261843562377,0.00744094458414426,0.460154471514685,900000015
11,14,0.195700375347114,0.141158807195866,0.101763715023785,0.195700375347114,0.168075543795332,0.0199151972268714,0.0171039917412558,0.468265434317318,900000015
11,15,0.0671133518043108,0.175954906897574,0.096418801416376,0.0671133518043108,0.0553044282359992,0.00647098894000723,0.00533238668353303,0.538004385767023,900000015
12,13,0.273673942940835,0.195526527215862,0.145408604008123,0.273673942940835,0.220163427288142,0.0397945459964256,0.0320136566156126,0.544756115413367,900000015
12,14,0.147477104396423,0.178624248111102,0.136818436646304,0.147477104396423,0.12113411751001,0.0201775868646423,0.0165733805822492,0.478210227922245,900000015
12,15,0.114643123052737,0.213114082280583,0.12267715861386,0.114643123052737,0.0902110590935732,0.0140640925907289,0.0110668364051466,0.469472286682034,900000015
13,14,0.272359244025453,0.161581724995902,0.132432194582142,0.272359244025453,0.228350967557241,0.0360691324010238,0.0302410197685608,0.650526787903451,900000015
13,15,0.26472839607283,0.193906000207184,0.112919095543364,0.26472839607283,0.213395971649084,0.0298928910491893,0.0240964801112119,0.676999166664045,900000015
14,15,0.304626050573084,0.247060552902576,0.116166936250354,0.304626050573084,0.22936497008997,0.0353874749971205,0.0266446258585058,0.714747458111768,900000015
1,6,0.214901476216274,0.178696946553745,0.012143139709641,0.214901476216274,0.176499238606533,0.00260957864950231,0.0021432549130444,0.968556742119666,900000015
2,7,0.131764063745875,0.170783006178328,0.0188308462620277,0.131764063745875,0.109261000833081,0.00248122882725858,0.00205747710912303,0.779006345917928,900000015
3,8,0.116509470134026,0.158057766437078,0.00379581109687689,0.116509470134026,0.0980942435158746,0.000442247939625983,0.000372347218077301,0.903052779513639,900000015
4,9,0.198037640787532,0.0855446191369633,0.00283573505875525,0.198037640787532,0.18109658623158,0.000561582280934385,0.000513541938597785,0.712432228539785,900000015
5,10,0.193019382100711,0.178938538029634,0.0300190228948981,0.193019382100711,0.158480776056227,0.00579425325044032,0.00475743804483308,0.938234248184174,900000015
6,11,0.211199730393835,0.183667087804295,-0.00985906917933833,0.211199730393835,0.172409290967347,0,0,0.923088399630629,900000015
1,2,0.284765897904313,0.159463281354125,0.12712475219749,0.284765897904313,0.239356193406738,0.0362007942053817,0.0304280967737661,0.284765897904334,900000016
1,3,0.262207818685532,0.0403958764969914,0.110122590070851,0.262207818685532,0.251615704025366,0.0288750041304788,0.0277085730297738,0.262207818685439,900000016
1,4,0.312686416658089,0.0754541120842462,0.139587894032039,0.312686416658089,0.289092940728349,0.0436472383937274,0.0403538747757993,0.312686416658044,900000016
1,5,0.322259770768841,0.156859288076849,0.137232591050992,0.322259770768841,0.271710332550233,0.0442245433341067,0.037287512951195,0.322259770768866,900000016
2,3,0.193309587115781,0.154893916117901,0.12121446670239,0.193309587115781,0.163367108144284,0.0234319185106986,0.0198024568904209,0.19330958711584,900000016
2,4,0.312515280970838,0.195575883097457,0.118364900326528,0.312515280970838,0.251394828913517,0.0369908400826302,0.029756323866953,0.312515280970835,900000016
2,5,0.283794438154131,0.248918497704485,0.120031482620031,0.283794438154131,0.213152752951916,0.034064267170959,0.0255850409613597,0.283794438154166,900000016
3,4,0.206246923254494,0.0714514297449773,0.119592550957363,0.206246923254494,0.191510285707458,0.0246655956791123,0.0229032036023282,0.206246923254029,900000016
3,5,0.242630323651864,0.152737378781445,0.119928818565364,0.242630323651864,0.205571604004385,0.0290983680636998,0.0246539595988326,0.24263032365188,900000016
4,5,0.296619517904026,0.193328704292495,0.109067555070201,0.296619517904026,0.239274450839776,0.0323515656038938,0.0260970793438594,0.296619517904112,900000016
6,7,0.249626744818184,0.16092545745847,0.121033299743873,0.249626744818184,0.209455446714449,0.0302131486296665,0.0253510838651767,0.249626744817925,900000016
6,8,0.204309719493386,0.235308619877073,0.0981912425182415,0.204309719493386,0.156233881371925,0.020061425215609,0.0153407989353569,0.204309719492811,900000016
6,9,0.46888152680883,0.162980671124481,0.117571539372664,0.46888152680883,0.392462900891655,0.055127122890319,0.0461424674044931,0.468881526808859,900000016
6,10,0.24980254116225,0.176091158352763,0.125886819609705,0.24980254116225,0.205814522329526,0.0314468474373382,0.0259093356455547,0.249802541162364,900000016
7,8,0.246385625426372,0.139326926542888,0.107862395831379,0.246385625426372,0.212057473491368,0.0265757438569011,0.022873027144728,0.246385625426384,900000016
7,9,0.298975907416666,0.0807497026260098,0.151712734893303,0.298975907416666,0.274833691800429,0.0453584525813894,0.0416957710238663,0.298975907416737,900000016
7,10,0.229680334691258,0.0429729796600704,0.122918597553885,0.229680334691258,0.219810286340253,0.0282319846259564,0.0270187721248617,0.229680334691221,900000016
8,9,0.225892881561922,0.154102840761838,0.141640112798981,0.225892881561922,0.191082146805352,0.0319954932249174,0.0270648968273815,0.225892881561938,900000016
8,10,0.26567722721251,0.154705408246989,0.116071437284041,0.26567722721251,0.22457552331467,0.0308375376161946,0.0260668037699494,0.265677227212375,900000016
9,10,0.288171290419397,0.0753953647968668,0.131321236474828,0.288171290419397,0.266444510854242,0.037843010174422,0.0349898226173099,0.288171290419328,900000016
11,12,0.157454392393728,0.1547641131259,0.101501793200984,0.157454392393728,0.133086102997135,0.0159819031753348,0.0135084781043401,0.343367500919731,900000016
11,13,0.208852592289844,0.14481163528618,0.0993802256322291,0.208852592289844,0.178608306866594,0.0207558177456407,0.0177501338361925,0.55047960804389,900000016
11,14,0.169482083255916,0.184158023032007,0.096595784200884,0.169482083255916,0.13827059786416,0.0163712547401047,0.0133563568326137,0.398632627586363,900000016
11,15,0.175782698236962,0.165574990482738,0.090619059813927,0.175782698236962,0.146677479649347,0.0159292628457888,0.0132917753017003,0.514496419722437,900000016
12,13,0.231742541889376,0.189111125565884,0.116373440329849,0.231742541889376,0.187917448951177,0.0269686768704508,0.0218686000324573,0.588486985751718,900000016
12,14,0.122098573765332,0.212042130186337,0.124092082164478,0.122098573765332,0.0962085320914175,0.0151514662478532,0.011938717069212,0.368867542537322,900000016
12,15,0.216411795463648,0.185766611112379,0.115838672131172,0.216411795463648,0.176209709615621,0.0250688550200319,0.020411898778493,0.427279202387549,900000016
13,14,0.244984511460223,0.197695677172716,0.121531142502239,0.244984511460223,0.196552132570268,0.0297732475731137,0.0238872052325161,0.503411074640448,900000016
13,15,0.231675684560266,0.1804054293177,0.134417337494669,0.231675684560266,0.189880133224699,0.0311412286808458,0.0255231819511971,0.536616568028821,900000016
14,15,0.187063259614869,0.249494326630136,0.0895480463334193,0.187063259614869,0.140392037620019,0.0167511494392728,0.0125718326896406,0.423224462353106,900000016
1,6,0.15217576936197,0.165912322329456,0.00375434369660861,0.15217576936197,0.126927934064854,0.000571320140480678,0.000476531089179938,0.98022203028758,900000016
2,7,0.136562222725934,0.159522012578616,0.0103586569011783,0.136562222725934,0.114777542114483,0.00141460121088024,0.00118894117872448,0.924438053869078,900000016
3,8,0.138896444594481,0.137086702603064,-0.00559870867041383,0.138896444594481,0.119855589001734,0,0,0.829250454141007,900000016
4,9,0.236554135187698,0.0885764065952745,0.0141334734014594,0.236554135187698,0.215601019927519,0.00334333157768056,0.0030471912804731,0.988484150536618,900000016
5,10,0.189259541240962,0.169874819670636,0.000760808607552012,0.189259541240962,0.157109110801706,0.000143990288037469,0.000119529963822781,0.798159298826334,900000016
6,11,0.193885376832523,0.189365505689366,0.00730280333401004,0.193885376832523,0.157170174402859,0.00141590677634834,0.00114778287363614,0.929656035826482,900000016
1,2,0.197973281073838,0.178409957740631,0.116782057811302,0.197973281073838,0.162652876363681,0.0231197271554581,0.0189949376106779,0.197973281074171,900000017
1,3,0.182354073108836,0.0773656106154474,0.101712661258856,0.182354073108836,0.168246138894557,0.0185477180672917,0.0171127625334925,0.182354073108698,900000017
1,4,0.310999309343621,0.0652268487926666,0.101012824826549,0.310999309343621,0.290713804418441,0.031414918755905,0.0293658226003797,0.31099930934366,900000017
1,5,0.248190799528165,0.17470466637018,0.107334172478819,0.248190799528165,0.204830708700448,0.0266393540842121,0.0219853346166127,0.248190799528188,900000017
2,3,0.261511392575,0.169953824495269,0.128215674153313,0.261511392575,0.217066531257795,0.0335298594977754,0.0278313316413395,0.261511392575044,900000017
2,4,0.346040929246079,0.184124760049911,0.111598788165796,0.346040929246079,0.282326226181196,0.0386177483596282,0.0315072647092438,0.346040929245914,900000017
2,5,0.304688980767179,0.264606148527411,0.128076346248828,0.304688980767179,0.224066403067633,0.0390234513989398,0.0286976062220197,0.304688980767013,900000017
3,4,0.238844974583015,0.0489463209551768,0.104748801039747,0.238844974583015,0.227154391798543,0.0250187247219396,0.0237941501918103,0.238844974582761,900000017
3,5,0.19867690887354,0.170008651778187,0.124264475371099,0.19867690887354,0.164900115456492,0.0246884818495221,0.0204912263358346,0.19867690887357,900000017
4,5,0.253727610017225,0.180592056928584,0.105421973810543,0.253727610017225,0.207906419024641,0.0267484654582476,0.0219179050614595,0.253727610016925,900000017
6,7,0.173712294000207,0.206269630994893,0.0966513660780448,0.173712294000207,0.137880723217508,0.0167895305196709,0.0133263602548009,0.173712294000147,900000017
6,8,0.272238392904091,0.262693691858491,0.088033102682993,0.272238392904091,0.200723084406493,0.0239659903967789,0.0176702759004039,0.27223839290414,900000017
6,9,0.327159558122981,0.199353614833828,0.0851978105185153,0.327159558122981,0.261939117583727,0.027873278042283,0.0223166393072855,0.327159558123003,900000017
6,10,0.186068465324839,0.208940932164283,0.107001008653746,0.186068465324839,0.14719114673349,0.0199095134684124,0.015749601165385,0.186068465324798,900000017
7,8,0.268726591140203,0.138771929824562,0.121645756577481,0.268726591140203,0.231434883492501,0.0326894494917375,0.0281530715008666,0.268726591140303,900000017
