"method","auroc","delta_w","ari","k","exactC","seed","scenario","tmfg_avail","oracle_na","rho_C","rho_D","gini_C","gini_D","obar_C","obar_D","rt"
"oracle",0,-0.429768095160845,NA,NA,NA,202608250072,"primary",0.6,0,0.161175197743953,0.185673293415313,0.19368541852695,0.178415064171867,0.0977893682613425,-0.00067939943960057,0.492
"over",1,0.0132233163245374,0.792079207920792,3,FALSE,202608250072,"primary",0.6,0,0.161175197743953,0.185673293415313,0.19368541852695,0.178415064171867,0.0977893682613425,-0.00067939943960057,0.492
"raw",0.383333333333333,-0.0244980956713593,0.792079207920792,3,FALSE,202608250072,"primary",0.6,0,0.161175197743953,0.185673293415313,0.19368541852695,0.178415064171867,0.0977893682613425,-0.00067939943960057,0.492
"cw",1,0.0114806484914056,0.498442367601246,3,FALSE,202608250073,"primary",0.4,0,0.150584647655057,0.146677556670424,0.186669425359994,0.163581308107229,0.0942102751301848,-0.0130266799459615,0.443
"gini",0.516666666666667,-0.00112891375694105,0.641025641025641,3,FALSE,202608250073,"primary",0.4,0,0.150584647655057,0.146677556670424,0.186669425359994,0.163581308107229,0.0942102751301848,-0.0130266799459615,0.443
"oracle",0,-0.419286875813708,NA,NA,NA,202608250073,"primary",0.4,0,0.150584647655057,0.146677556670424,0.186669425359994,0.163581308107229,0.0942102751301848,-0.0130266799459615,0.443
"over",1,0.0141397638799194,0.498442367601246,3,FALSE,202608250073,"primary",0.4,0,0.150584647655057,0.146677556670424,0.186669425359994,0.163581308107229,0.0942102751301848,-0.0130266799459615,0.443
"raw",0.533333333333333,0.00390709098463246,0.641025641025641,3,FALSE,202608250073,"primary",0.4,0,0.150584647655057,0.146677556670424,0.186669425359994,0.163581308107229,0.0942102751301848,-0.0130266799459615,0.443
"cw",1,0.0117771569629834,1,3,TRUE,202608250074,"primary",0.9,0,0.168857361374813,0.165757964498135,0.179553721252009,0.168225669418783,0.0928951219437915,-0.0185551835310628,0.537
"gini",0.516666666666667,4.51213760434555e-05,1,3,TRUE,202608250074,"primary",0.9,0,0.168857361374813,0.165757964498135,0.179553721252009,0.168225669418783,0.0928951219437915,-0.0185551835310628,0.537
"oracle",0,-0.465916053636503,NA,NA,NA,202608250074,"primary",0.9,0,0.168857361374813,0.165757964498135,0.179553721252009,0.168225669418783,0.0928951219437915,-0.0185551835310628,0.537
"over",1,0.0143591532016155,1,3,TRUE,202608250074,"primary",0.9,0,0.168857361374813,0.165757964498135,0.179553721252009,0.168225669418783,0.0928951219437915,-0.0185551835310628,0.537
"raw",0.516666666666667,0.00309939687667807,1,3,TRUE,202608250074,"primary",0.9,0,0.168857361374813,0.165757964498135,0.179553721252009,0.168225669418783,0.0928951219437915,-0.0185551835310628,0.537
"cw",1,0.00896256816026891,0.792079207920792,3,FALSE,202608250075,"primary",0.6,0,0.139258151987916,0.151627482695145,0.188153924280235,0.16760374993364,0.0833366616352977,-0.00801918407136974,0.370000000000001
"gini",0.45,-0.015825269249266,0.56957928802589,3,FALSE,202608250075,"primary",0.6,0,0.139258151987916,0.151627482695145,0.188153924280235,0.16760374993364,0.0833366616352977,-0.00801918407136974,0.370000000000001
"oracle",0,-0.347654899418992,NA,NA,NA,202608250075,"primary",0.6,0,0.139258151987916,0.151627482695145,0.188153924280235,0.16760374993364,0.0833366616352977,-0.00801918407136974,0.370000000000001
"over",1,0.0111645534686067,0.792079207920792,3,FALSE,202608250075,"primary",0.6,0,0.139258151987916,0.151627482695145,0.188153924280235,0.16760374993364,0.0833366616352977,-0.00801918407136974,0.370000000000001
"raw",0.45,-0.0123693307072293,0.792079207920792,3,FALSE,202608250075,"primary",0.6,0,0.139258151987916,0.151627482695145,0.188153924280235,0.16760374993364,0.0833366616352977,-0.00801918407136974,0.370000000000001
"cw",0.983333333333333,0.0122960615073592,1,3,TRUE,202608250076,"primary",0.9,0,0.176518700251396,0.175406444698812,0.183729634890561,0.174444328994147,0.103482303459876,0.00739397568110839,0.81
"gini",0.55,0.000586904338831878,1,3,TRUE,202608250076,"primary",0.9,0,0.176518700251396,0.175406444698812,0.183729634890561,0.174444328994147,0.103482303459876,0.00739397568110839,0.81
"oracle",0,-0.433041647529863,NA,NA,NA,202608250076,"primary",0.9,0,0.176518700251396,0.175406444698812,0.183729634890561,0.174444328994147,0.103482303459876,0.00739397568110839,0.81
"over",0.983333333333333,0.0149799524952907,1,3,TRUE,202608250076,"primary",0.9,0,0.176518700251396,0.175406444698812,0.183729634890561,0.174444328994147,0.103482303459876,0.00739397568110839,0.81
"raw",0.566666666666667,0.00111225555258429,1,3,TRUE,202608250076,"primary",0.9,0,0.176518700251396,0.175406444698812,0.183729634890561,0.174444328994147,0.103482303459876,0.00739397568110839,0.81
"cw",1,0.0119605592804235,1,3,TRUE,202608250077,"primary",0.9,0,0.167431945281638,0.130224387945773,0.179992832169112,0.165464103116174,0.0996045627378457,-0.00383513861903579,0.513
"gini",0.583333333333333,0.0280901624383675,1,3,TRUE,202608250077,"primary",0.9,0,0.167431945281638,0.130224387945773,0.179992832169112,0.165464103116174,0.0996045627378457,-0.00383513861903579,0.513
"oracle",0,-0.389470980407425,NA,NA,NA,202608250077,"primary",0.9,0,0.167431945281638,0.130224387945773,0.179992832169112,0.165464103116174,0.0996045627378457,-0.00383513861903579,0.513
"over",0.983333333333333,0.0145736740760048,1,3,TRUE,202608250077,"primary",0.9,0,0.167431945281638,0.130224387945773,0.179992832169112,0.165464103116174,0.0996045627378457,-0.00383513861903579,0.513
"raw",0.583333333333333,0.0372075573358646,1,3,TRUE,202608250077,"primary",0.9,0,0.167431945281638,0.130224387945773,0.179992832169112,0.165464103116174,0.0996045627378457,-0.00383513861903579,0.513
"cw",0.916666666666667,0.00684733872282582,0.792079207920792,3,FALSE,202608250078,"primary",0.6,0,0.131972294785353,0.229927747182369,0.162290395506034,0.179946534830047,0.0801650490564075,0.00467875548418932,0.453
