"method","auroc","delta_w","ari","k","exactC","seed","scenario","tmfg_avail","oracle_na","rho_C","rho_D","gini_C","gini_D","obar_C","obar_D","rt"
"raw",0.0166666666666667,-0.130152641530191,0.234666666666667,2,FALSE,202608260023,"noC",0.3,0,0.080200181231846,0.210352822762037,0.190043230151696,0.176637182963739,0.0180156823236472,-0.0060384524133587,1.291
"cw",0.516666666666667,-0.000657413679665901,0.392156862745098,2,FALSE,202608260024,"noC",0.1,0,0.0452299659586119,0.156909865807257,0.174816607248547,0.184307857207152,0.00690812675889022,0.00431184963390495,0.769
"gini",0,-0.0910701384590474,0.392156862745098,2,FALSE,202608260024,"noC",0.1,0,0.0452299659586119,0.156909865807257,0.174816607248547,0.184307857207152,0.00690812675889022,0.00431184963390495,0.769
"oracle",0,-0.814078914467141,NA,NA,NA,202608260024,"noC",0.1,0,0.0452299659586119,0.156909865807257,0.174816607248547,0.184307857207152,0.00690812675889022,0.00431184963390495,0.769
"over",0.516666666666667,-0.000835237939959529,0.392156862745098,2,FALSE,202608260024,"noC",0.1,0,0.0452299659586119,0.156909865807257,0.174816607248547,0.184307857207152,0.00690812675889022,0.00431184963390495,0.769
"raw",0,-0.111679899848645,0.392156862745098,2,FALSE,202608260024,"noC",0.1,0,0.0452299659586119,0.156909865807257,0.174816607248547,0.184307857207152,0.00690812675889022,0.00431184963390495,0.769
"cw",0.3,-0.00065740875300675,0.442477876106195,3,FALSE,202608260025,"noC",0.2,0,0.0561163308851869,0.129833880248318,0.184308792983108,0.164010768119407,-0.000183185063620151,0.00545586434843294,0.969
"gini",0.0833333333333333,-0.0630676913647411,0.440771349862259,2,FALSE,202608260025,"noC",0.2,0,0.0561163308851869,0.129833880248318,0.184308792983108,0.164010768119407,-0.000183185063620151,0.00545586434843294,0.969
"oracle",0,-0.816818153723086,NA,NA,NA,202608260025,"noC",0.2,0,0.0561163308851869,0.129833880248318,0.184308792983108,0.164010768119407,-0.000183185063620151,0.00545586434843294,0.969
"over",0.283333333333333,-0.000807845284810687,0.442477876106195,3,FALSE,202608260025,"noC",0.2,0,0.0561163308851869,0.129833880248318,0.184308792983108,0.164010768119407,-0.000183185063620151,0.00545586434843294,0.969
"raw",0.1,-0.0737175493631315,0.440771349862259,2,FALSE,202608260025,"noC",0.2,0,0.0561163308851869,0.129833880248318,0.184308792983108,0.164010768119407,-0.000183185063620151,0.00545586434843294,0.969
"cw",0.2,-0.00177254088339314,0.442477876106195,3,FALSE,202608260026,"noC",0.3,0,0.0628441680062499,0.183749098567636,0.174045881936393,0.169995785082971,-0.0122429330227884,0.00764994064500831,0.831
"gini",0,-0.100823673265596,0.614886731391586,3,FALSE,202608260026,"noC",0.3,0,0.0628441680062499,0.183749098567636,0.174045881936393,0.169995785082971,-0.0122429330227884,0.00764994064500831,0.831
"oracle",0,-0.812662424963274,NA,NA,NA,202608260026,"noC",0.3,0,0.0628441680062499,0.183749098567636,0.174045881936393,0.169995785082971,-0.0122429330227884,0.00764994064500831,0.831
"over",0.2,-0.00220786155754624,0.442477876106195,3,FALSE,202608260026,"noC",0.3,0,0.0628441680062499,0.183749098567636,0.174045881936393,0.169995785082971,-0.0122429330227884,0.00764994064500831,0.831
"raw",0,-0.120904930561386,0.614886731391586,3,FALSE,202608260026,"noC",0.3,0,0.0628441680062499,0.183749098567636,0.174045881936393,0.169995785082971,-0.0122429330227884,0.00764994064500831,0.831
"cw",0.733333333333333,0.00023968488753049,0.440771349862259,2,FALSE,202608260027,"noC",0.1,0,0.0525796811141514,0.143824726410784,0.187432322741931,0.160802146007527,0.0119524473207972,-0.00884170772910985,0.76
"gini",0.0333333333333333,-0.0786097367810992,0.392156862745098,2,FALSE,202608260027,"noC",0.1,0,0.0525796811141514,0.143824726410784,0.187432322741931,0.160802146007527,0.0119524473207972,-0.00884170772910985,0.76
"oracle",0,-0.873028850753721,NA,NA,NA,202608260027,"noC",0.1,0,0.0525796811141514,0.143824726410784,0.187432322741931,0.160802146007527,0.0119524473207972,-0.00884170772910985,0.76
"over",0.716666666666667,0.000309207436354018,0.440771349862259,2,FALSE,202608260027,"noC",0.1,0,0.0525796811141514,0.143824726410784,0.187432322741931,0.160802146007527,0.0119524473207972,-0.00884170772910985,0.76
"raw",0.0333333333333333,-0.0912450452966327,0.392156862745098,2,FALSE,202608260027,"noC",0.1,0,0.0525796811141514,0.143824726410784,0.187432322741931,0.160802146007527,0.0119524473207972,-0.00884170772910985,0.76
"cw",0.4,-0.000597012039203888,0.442477876106195,3,FALSE,202608260028,"noC",0.4,0,0.0686292512184331,0.170753456506412,0.178243090270402,0.165444993535067,-0.0169728612031672,-0.01241693934029,0.736
"gini",0.1,-0.0866566887991211,0.440771349862259,2,FALSE,202608260028,"noC",0.4,0,0.0686292512184331,0.170753456506412,0.178243090270402,0.165444993535067,-0.0169728612031672,-0.01241693934029,0.736
"oracle",0,-0.806084389135318,NA,NA,NA,202608260028,"noC",0.4,0,0.0686292512184331,0.170753456506412,0.178243090270402,0.165444993535067,-0.0169728612031672,-0.01241693934029,0.736
"over",0.4,-0.000715195147099519,0.442477876106195,3,FALSE,202608260028,"noC",0.4,0,0.0686292512184331,0.170753456506412,0.178243090270402,0.165444993535067,-0.0169728612031672,-0.01241693934029,0.736
"raw",0.1,-0.102124205287978,0.440771349862259,2,FALSE,202608260028,"noC",0.4,0,0.0686292512184331,0.170753456506412,0.178243090270402,0.165444993535067,-0.0169728612031672,-0.01241693934029,0.736
"cw",0.0166666666666667,-0.0028824136917049,0.440771349862259,2,FALSE,202608260029,"noC",0.1,0,0.0223636606310553,0.184778099949848,0.207052769058695,0.176857754503237,-0.0019205327255797,0.0204983957119445,1.13
"gini",0,-0.135109276534371,0.440771349862259,2,FALSE,202608260029,"noC",0.1,0,0.0223636606310553,0.184778099949848,0.207052769058695,0.176857754503237,-0.0019205327255797,0.0204983957119445,1.13
"oracle",0,-0.834091504979351,NA,NA,NA,202608260029,"noC",0.1,0,0.0223636606310553,0.184778099949848,0.207052769058695,0.176857754503237,-0.0019205327255797,0.0204983957119445,1.13
"over",0.0166666666666667,-0.00348841431811747,0.440771349862259,2,FALSE,202608260029,"noC",0.1,0,0.0223636606310553,0.184778099949848,0.207052769058695,0.176857754503237,-0.0019205327255797,0.0204983957119445,1.13
"raw",0,-0.162414439318793,0.440771349862259,2,FALSE,202608260029,"noC",0.1,0,0.0223636606310553,0.184778099949848,0.207052769058695,0.176857754503237,-0.0019205327255797,0.0204983957119445,1.13
"cw",0.725,0.000151577008542286,0.442477876106195,3,FALSE,202608260030,"noC",0,0,0.0283761650158445,0.169059456379093,0.188988430009408,0.155803236843231,0.00890574609984629,-0.0171083665286956,0.762
"gini",0.0166666666666667,-0.119385203864316,0.392156862745098,2,FALSE,202608260030,"noC",0,0,0.0283761650158445,0.169059456379093,0.188988430009408,0.155803236843231,0.00890574609984629,-0.0171083665286956,0.762
"oracle",0,-0.788087625295553,NA,NA,NA,202608260030,"noC",0,0,0.0283761650158445,0.169059456379093,0.188988430009408,0.155803236843231,0.00890574609984629,-0.0171083665286956,0.762
"over",0.741666666666667,0.000195578910547957,0.442477876106195,3,FALSE,202608260030,"noC",0,0,0.0283761650158445,0.169059456379093,0.188988430009408,0.155803236843231,0.00890574609984629,-0.0171083665286956,0.762
"raw",0.0166666666666667,-0.140683291363249,0.392156862745098,2,FALSE,202608260030,"noC",0,0,0.0283761650158445,0.169059456379093,0.188988430009408,0.155803236843231,0.00890574609984629,-0.0171083665286956,0.762
"cw",0.541666666666667,-0.000794560791419899,0.392156862745098,2,FALSE,202608260031,"noC",0,0,0.046777856141298,0.153526133251603,0.199734229828268,0.165201118007491,-0.0121077390892467,-0.00954936927697302,0.766
"gini",0.0833333333333333,-0.0907298350602768,0.367601246105919,3,FALSE,202608260031,"noC",0,0,0.046777856141298,0.153526133251603,0.199734229828268,0.165201118007491,-0.0121077390892467,-0.00954936927697302,0.766
"oracle",0,-0.757645914930179,NA,NA,NA,202608260031,"noC",0,0,0.046777856141298,0.153526133251603,0.199734229828268,0.165201118007491,-0.0121077390892467,-0.00954936927697302,0.766
"over",0.541666666666667,-0.00101141118659125,0.392156862745098,2,FALSE,202608260031,"noC",0,0,0.046777856141298,0.153526133251603,0.199734229828268,0.165201118007491,-0.0121077390892467,-0.00954936927697302,0.766
"raw",0.0666666666666667,-0.106748277110305,0.367601246105919,3,FALSE,202608260031,"noC",0,0,0.046777856141298,0.153526133251603,0.199734229828268,0.165201118007491,-0.0121077390892467,-0.00954936927697302,0.766
"cw",0.375,-0.000219215002952113,0.498442367601246,3,FALSE,202608260032,"noC",0.2,0,0.0692633727635446,0.170352233009386,0.182101986288193,0.171619865649249,-0.00436798183365622,-0.00322973114536575,0.794
"gini",0.0666666666666667,-0.0847322775531216,0.498442367601246,3,FALSE,202608260032,"noC",0.2,0,0.0692633727635446,0.170352233009386,0.182101986288193,0.171619865649249,-0.00436798183365622,-0.00322973114536575,0.794
"oracle",0,-0.75658752485032,NA,NA,NA,202608260032,"noC",0.2,0,0.0692633727635446,0.170352233009386,0.182101986288193,0.171619865649249,-0.00436798183365622,-0.00322973114536575,0.794
"over",0.375,-0.000271235663699488,0.498442367601246,3,FALSE,202608260032,"noC",0.2,0,0.0692633727635446,0.170352233009386,0.182101986288193,0.171619865649249,-0.00436798183365622,-0.00322973114536575,0.794
"raw",0.0666666666666667,-0.101088860245841,0.498442367601246,3,FALSE,202608260032,"noC",0.2,0,0.0692633727635446,0.170352233009386,0.182101986288193,0.171619865649249,-0.00436798183365622,-0.00322973114536575,0.794
"cw",0.5,-3.33229579002252e-05,0.392156862745098,2,FALSE,202608260033,"noC",0.1,0,0.0391438484918249,0.187040603520213,0.193152420427772,0.171482243917028,-0.00364273898641757,-0.0189363512032798,0.534
"gini",0.0166666666666667,-0.124229263163622,0.392156862745098,2,FALSE,202608260033,"noC",0.1,0,0.0391438484918249,0.187040603520213,0.193152420427772,0.171482243917028,-0.00364273898641757,-0.0189363512032798,0.534
"oracle",0,-0.846421856612699,NA,NA,NA,202608260033,"noC",0.1,0,0.0391438484918249,0.187040603520213,0.193152420427772,0.171482243917028,-0.00364273898641757,-0.0189363512032798,0.534
"over",0.5,-4.5327457217988e-05,0.392156862745098,2,FALSE,202608260033,"noC",0.1,0,0.0391438484918249,0.187040603520213,0.193152420427772,0.171482243917028,-0.00364273898641757,-0.0189363512032798,0.534
"raw",0.0166666666666667,-0.147896755028388,0.392156862745098,2,FALSE,202608260033,"noC",0.1,0,0.0391438484918249,0.187040603520213,0.193152420427772,0.171482243917028,-0.00364273898641757,-0.0189363512032798,0.534
"cw",0.625,-0.000602711733239339,0.440771349862259,2,FALSE,202608260034,"noC",0.1,0,0.0485347645407208,0.18379075608388,0.197959209491205,0.165157450733485,-0.00100069020771531,-0.0248638289714149,0.427
"gini",0,-0.113398984057639,0.440771349862259,2,FALSE,202608260034,"noC",0.1,0,0.0485347645407208,0.18379075608388,0.197959209491205,0.165157450733485,-0.00100069020771531,-0.0248638289714149,0.427
"oracle",0,-0.770469768752565,NA,NA,NA,202608260034,"noC",0.1,0,0.0485347645407208,0.18379075608388,0.197959209491205,0.165157450733485,-0.00100069020771531,-0.0248638289714149,0.427
"over",0.625,-0.000770688065706645,0.440771349862259,2,FALSE,202608260034,"noC",0.1,0,0.0485347645407208,0.18379075608388,0.197959209491205,0.165157450733485,-0.00100069020771531,-0.0248638289714149,0.427
"raw",0,-0.135255991543159,0.440771349862259,2,FALSE,202608260034,"noC",0.1,0,0.0485347645407208,0.18379075608388,0.197959209491205,0.165157450733485,-0.00100069020771531,-0.0248638289714149,0.427
"cw",0.366666666666667,-0.00133711620651526,0.440771349862259,2,FALSE,202608260035,"noC",0.2,0,0.0510602355331498,0.183607497812552,0.200870037823047,0.170961986138951,0.0184111013490868,0.00677615136379078,0.426
"gini",0,-0.109883290624413,0.440771349862259,2,FALSE,202608260035,"noC",0.2,0,0.0510602355331498,0.183607497812552,0.200870037823047,0.170961986138951,0.0184111013490868,0.00677615136379078,0.426
"oracle",0,-0.829403520345112,NA,NA,NA,202608260035,"noC",0.2,0,0.0510602355331498,0.183607497812552,0.200870037823047,0.170961986138951,0.0184111013490868,0.00677615136379078,0.426
"over",0.366666666666667,-0.00161610908524877,0.440771349862259,2,FALSE,202608260035,"noC",0.2,0,0.0510602355331498,0.183607497812552,0.200870037823047,0.170961986138951,0.0184111013490868,0.00677615136379078,0.426
"raw",0.0166666666666667,-0.132547262279402,0.440771349862259,2,FALSE,202608260035,"noC",0.2,0,0.0510602355331498,0.183607497812552,0.200870037823047,0.170961986138951,0.0184111013490868,0.00677615136379078,0.426
"cw",0.583333333333333,-0.000295859759589691,0.498442367601246,3,FALSE,202608260036,"noC",0.5,0,0.0651930916473455,0.191571709616952,0.183085237943235,0.161182725811354,0.000163794011802463,-0.00426325440118245,0.398
"gini",0.0333333333333333,-0.109670046350101,0.792079207920792,3,FALSE,202608260036,"noC",0.5,0,0.0651930916473455,0.191571709616952,0.183085237943235,0.161182725811354,0.000163794011802463,-0.00426325440118245,0.398
"oracle",0,-0.736299049947259,NA,NA,NA,202608260036,"noC",0.5,0,0.0651930916473455,0.191571709616952,0.183085237943235,0.161182725811354,0.000163794011802463,-0.00426325440118245,0.398
"over",0.583333333333333,-0.000379789821914758,0.498442367601246,3,FALSE,202608260036,"noC",0.5,0,0.0651930916473455,0.191571709616952,0.183085237943235,0.161182725811354,0.000163794011802463,-0.00426325440118245,0.398
"raw",0.0333333333333333,-0.126378617969607,0.792079207920792,3,FALSE,202608260036,"noC",0.5,0,0.0651930916473455,0.191571709616952,0.183085237943235,0.161182725811354,0.000163794011802463,-0.00426325440118245,0.398
"cw",1,0.00108425853211371,0.416666666666667,3,FALSE,202608260037,"noC",0,0,0.0524165507658176,0.151793433196008,0.185349417623808,0.171542046161356,0.0237956977283511,-0.0139141607274326,0.348
"gini",0,-0.0838922848320464,0.392156862745098,2,FALSE,202608260037,"noC",0,0,0.0524165507658176,0.151793433196008,0.185349417623808,0.171542046161356,0.0237956977283511,-0.0139141607274326,0.348
"oracle",0,-0.814722171382023,NA,NA,NA,202608260037,"noC",0,0,0.0524165507658176,0.151793433196008,0.185349417623808,0.171542046161356,0.0237956977283511,-0.0139141607274326,0.348
"over",1,0.00134933475656144,0.416666666666667,3,FALSE,202608260037,"noC",0,0,0.0524165507658176,0.151793433196008,0.185349417623808,0.171542046161356,0.0237956977283511,-0.0139141607274326,0.348
"raw",0,-0.0993768824301907,0.392156862745098,2,FALSE,202608260037,"noC",0,0,0.0524165507658176,0.151793433196008,0.185349417623808,0.171542046161356,0.0237956977283511,-0.0139141607274326,0.348
"cw",0.85,0.000245645196645793,0.440771349862259,2,FALSE,202608260038,"noC",0.1,0,0.0381888742891627,0.176301326684032,0.209707817905969,0.165819984432377,0.0171256709274607,-0.0109630426436905,0.423
"gini",0.05,-0.119632645980795,0.55045871559633,3,FALSE,202608260038,"noC",0.1,0,0.0381888742891627,0.176301326684032,0.209707817905969,0.165819984432377,0.0171256709274607,-0.0109630426436905,0.423
"oracle",0,-0.86179782990785,NA,NA,NA,202608260038,"noC",0.1,0,0.0381888742891627,0.176301326684032,0.209707817905969,0.165819984432377,0.0171256709274607,-0.0109630426436905,0.423
"over",0.85,0.000311940124578275,0.440771349862259,2,FALSE,202608260038,"noC",0.1,0,0.0381888742891627,0.176301326684032,0.209707817905969,0.165819984432377,0.0171256709274607,-0.0109630426436905,0.423
"raw",0.05,-0.138112452394869,0.55045871559633,3,FALSE,202608260038,"noC",0.1,0,0.0381888742891627,0.176301326684032,0.209707817905969,0.165819984432377,0.0171256709274607,-0.0109630426436905,0.423
"cw",0.8,0.00018258201649549,0.533333333333333,2,FALSE,202608260039,"noC",0.2,0,0.0510318070205587,0.120193946687174,0.16043489153027,0.158476120462679,0.00232668693024237,-0.0161667960271597,0.416
"gini",0.116666666666667,-0.0577679177051601,0.533333333333333,2,FALSE,202608260039,"noC",0.2,0,0.0510318070205587,0.120193946687174,0.16043489153027,0.158476120462679,0.00232668693024237,-0.0161667960271597,0.416
"oracle",0,-0.867128650426449,NA,NA,NA,202608260039,"noC",0.2,0,0.0510318070205587,0.120193946687174,0.16043489153027,0.158476120462679,0.00232668693024237,-0.0161667960271597,0.416
"over",0.8,0.000212583124031538,0.533333333333333,2,FALSE,202608260039,"noC",0.2,0,0.0510318070205587,0.120193946687174,0.16043489153027,0.158476120462679,0.00232668693024237,-0.0161667960271597,0.416
"raw",0.1,-0.069162139666615,0.533333333333333,2,FALSE,202608260039,"noC",0.2,0,0.0510318070205587,0.120193946687174,0.16043489153027,0.158476120462679,0.00232668693024237,-0.0161667960271597,0.416
"cw",0.466666666666667,-0.000505863934401984,0.498442367601246,3,FALSE,202608260040,"noC",0.3,0,0.0555904480208677,0.194593744267416,0.203236504328066,0.168645654753247,0.00202320479922898,-0.0108092436049789,0.545
"gini",0.0333333333333333,-0.117689511106358,0.641025641025641,3,FALSE,202608260040,"noC",0.3,0,0.0555904480208677,0.194593744267416,0.203236504328066,0.168645654753247,0.00202320479922898,-0.0108092436049789,0.545
"oracle",0,-0.763534739827476,NA,NA,NA,202608260040,"noC",0.3,0,0.0555904480208677,0.194593744267416,0.203236504328066,0.168645654753247,0.00202320479922898,-0.0108092436049789,0.545
"over",0.466666666666667,-0.000647939317735152,0.498442367601246,3,FALSE,202608260040,"noC",0.3,0,0.0555904480208677,0.194593744267416,0.203236504328066,0.168645654753247,0.00202320479922898,-0.0108092436049789,0.545
"raw",0.05,-0.139003296246548,0.641025641025641,3,FALSE,202608260040,"noC",0.3,0,0.0555904480208677,0.194593744267416,0.203236504328066,0.168645654753247,0.00202320479922898,-0.0108092436049789,0.545
"cw",0.6,4.93699152388135e-05,0.517241379310345,3,FALSE,202608260041,"noC",0.1,0,0.0376458469815761,0.134449321591255,0.176631053334222,0.175265946654309,-0.00940235612342783,-0.0272070380919995,0.663
"gini",0.05,-0.0788749843897512,0.533333333333333,2,FALSE,202608260041,"noC",0.1,0,0.0376458469815761,0.134449321591255,0.176631053334222,0.175265946654309,-0.00940235612342783,-0.0272070380919995,0.663
"oracle",0,-0.743490857206007,NA,NA,NA,202608260041,"noC",0.1,0,0.0376458469815761,0.134449321591255,0.176631053334222,0.175265946654309,-0.00940235612342783,-0.0272070380919995,0.663
"over",0.6,6.04299514917724e-05,0.517241379310345,3,FALSE,202608260041,"noC",0.1,0,0.0376458469815761,0.134449321591255,0.176631053334222,0.175265946654309,-0.00940235612342783,-0.0272070380919995,0.663
"raw",0.05,-0.0968034746096784,0.533333333333333,2,FALSE,202608260041,"noC",0.1,0,0.0376458469815761,0.134449321591255,0.176631053334222,0.175265946654309,-0.00940235612342783,-0.0272070380919995,0.663
"cw",0.616666666666667,0.000337961244410016,0.614886731391586,3,FALSE,202608260042,"noC",0.3,0,0.0654205027674526,0.192895859975107,0.201369339635773,0.165161432596775,0.0282673810789597,0.00546502818059606,0.402
"gini",0.05,-0.108679075733337,0.614886731391586,3,FALSE,202608260042,"noC",0.3,0,0.0654205027674526,0.192895859975107,0.201369339635773,0.165161432596775,0.0282673810789597,0.00546502818059606,0.402
"oracle",0,-0.763951196557541,NA,NA,NA,202608260042,"noC",0.3,0,0.0654205027674526,0.192895859975107,0.201369339635773,0.165161432596775,0.0282673810789597,0.00546502818059606,0.402
"over",0.633333333333333,0.000500431215345544,0.614886731391586,3,FALSE,202608260042,"noC",0.3,0,0.0654205027674526,0.192895859975107,0.201369339635773,0.165161432596775,0.0282673810789597,0.00546502818059606,0.402
"raw",0.05,-0.127475357207655,0.614886731391586,3,FALSE,202608260042,"noC",0.3,0,0.0654205027674526,0.192895859975107,0.201369339635773,0.165161432596775,0.0282673810789597,0.00546502818059606,0.402
"cw",0.3,-0.00233281053490807,0.440771349862259,2,FALSE,202608260043,"noC",0.1,0,0.0422449676237461,0.180691832163096,0.194011773896155,0.151493304156997,-0.00155534327806951,0.011778697561694,0.452
"gini",0,-0.119013980408272,0.440771349862259,2,FALSE,202608260043,"noC",0.1,0,0.0422449676237461,0.180691832163096,0.194011773896155,0.151493304156997,-0.00155534327806951,0.011778697561694,0.452
"oracle",0,-0.818225687236016,NA,NA,NA,202608260043,"noC",0.1,0,0.0422449676237461,0.180691832163096,0.194011773896155,0.151493304156997,-0.00155534327806951,0.011778697561694,0.452
"over",0.3,-0.00279924798868814,0.440771349862259,2,FALSE,202608260043,"noC",0.1,0,0.0422449676237461,0.180691832163096,0.194011773896155,0.151493304156997,-0.00155534327806951,0.011778697561694,0.452
"raw",0,-0.13844686453935,0.440771349862259,2,FALSE,202608260043,"noC",0.1,0,0.0422449676237461,0.180691832163096,0.194011773896155,0.151493304156997,-0.00155534327806951,0.011778697561694,0.452
"cw",0.466666666666667,-0.000849314684294649,0.392156862745098,2,FALSE,202608260044,"noC",0.1,0,0.0546221828316031,0.169012298180311,0.171934240663838,0.16839042076467,-0.0081079845725814,-0.00160887671400919,0.373
"gini",0.0666666666666667,-0.0967376455015145,0.392156862745098,2,FALSE,202608260044,"noC",0.1,0,0.0546221828316031,0.169012298180311,0.171934240663838,0.16839042076467,-0.0081079845725814,-0.00160887671400919,0.373
"oracle",0,-0.776079344007121,NA,NA,NA,202608260044,"noC",0.1,0,0.0546221828316031,0.169012298180311,0.171934240663838,0.16839042076467,-0.0081079845725814,-0.00160887671400919,0.373
"over",0.466666666666667,-0.00106245361920712,0.392156862745098,2,FALSE,202608260044,"noC",0.1,0,0.0546221828316031,0.169012298180311,0.171934240663838,0.16839042076467,-0.0081079845725814,-0.00160887671400919,0.373
"raw",0.0833333333333333,-0.114390115348708,0.392156862745098,2,FALSE,202608260044,"noC",0.1,0,0.0546221828316031,0.169012298180311,0.171934240663838,0.16839042076467,-0.0081079845725814,-0.00160887671400919,0.373
"cw",0.4,-0.00199671656942154,0.498442367601246,3,FALSE,202608260045,"noC",0.3,0,0.0529577034117453,0.203122521687835,0.216447058050685,0.162798949047876,-0.0126978437674796,0.0032628391707347,0.463
"gini",0.0166666666666667,-0.131465529049606,0.392156862745098,2,FALSE,202608260045,"noC",0.3,0,0.0529577034117453,0.203122521687835,0.216447058050685,0.162798949047876,-0.0126978437674796,0.0032628391707347,0.463
